,Course,Daytime/evening attendance,Mother's occupation,Tuition fees up to date,Scholarship holder,Age at enrollment,credits_enrolled_anual,evaluations_anual,credits_approved_anual,mean_grade_anual,Clasificador(Target)
2696,11,1,4,0,0,34,12,12,0,0.0,1
2697,14,1,29,0,0,21,12,20,8,12.825,0
2698,5,1,10,1,0,20,16,19,13,12.675,1
2699,12,1,10,1,0,18,16,16,14,13.4,0
2700,2,1,5,1,0,21,0,0,0,0.0,1
2701,4,1,3,1,0,26,12,15,1,5.0,1
2702,7,1,8,1,0,20,10,10,0,0.0,1
2703,4,1,2,1,0,25,12,30,7,11.225,1
2704,14,1,5,1,0,19,10,15,0,0.0,0
2705,9,1,5,1,0,24,10,13,4,12.333333333333332,1
2706,8,1,3,1,0,20,10,12,9,12.575,0
2707,9,1,10,1,0,20,10,10,0,0.0,1
2708,5,1,10,1,0,18,12,14,12,13.395833333333332,0
2709,13,1,10,1,0,25,15,29,14,11.996428571428572,0
2710,11,1,10,1,0,22,12,13,11,14.833333333333332,0
2711,3,0,1,0,0,41,12,18,0,0.0,1
2712,9,1,8,1,1,19,10,21,2,5.75,1
2713,8,1,4,1,0,21,12,22,11,12.4,0
2714,6,1,6,1,0,30,12,14,12,16.547619047619047,1
2715,12,1,10,1,1,21,15,18,12,13.271571428571429,0
2716,13,1,10,1,1,26,15,15,0,0.0,0
2717,14,1,10,1,0,21,13,17,13,14.333333333333332,0
2718,12,1,4,1,0,18,16,16,14,14.115714285714288,0
2719,6,1,2,1,1,19,12,17,12,13.984126984126984,0
2720,6,1,10,1,1,18,12,17,12,13.773809523809524,0
2721,9,1,3,1,0,19,10,19,7,11.375,0
2722,6,1,3,1,0,21,12,23,7,12.708333333333332,0
2723,9,1,10,1,1,18,10,29,4,11.0,1
2724,12,1,8,1,1,24,16,30,12,12.415,0
2725,8,1,3,1,0,21,10,21,3,10.75,0
2726,6,1,10,1,0,23,12,21,11,13.928571428571429,0
2727,12,1,6,1,1,18,16,16,14,14.312857142857142,0
2728,6,1,3,0,0,26,12,15,11,14.964285714285715,0
2729,8,1,6,1,0,20,10,15,9,12.7,0
2730,10,1,6,1,0,18,12,14,12,13.773809523809524,0
2731,10,1,4,1,0,20,12,13,12,12.154761904761903,0
2732,12,1,5,1,0,20,16,16,14,14.014285714285714,0
2733,10,1,5,1,0,18,12,28,5,11.833333333333334,0
2734,15,1,10,1,1,22,12,14,10,13.4,0
2735,12,1,10,1,0,20,14,14,12,15.4,0
2736,12,1,10,1,1,19,15,15,15,14.655357142857143,0
2737,8,1,3,1,0,18,12,23,10,10.928571428571429,1
2738,9,1,7,1,0,18,10,19,10,11.666666666666668,0
2739,6,1,10,1,1,19,10,12,9,14.05,0
2740,5,1,10,1,1,19,12,14,12,13.270833333333332,0
2741,3,0,1,1,0,24,12,15,12,12.416666666666668,0
2742,10,1,5,1,0,21,12,13,12,13.916666666666668,0
2743,10,1,4,1,1,20,12,14,12,14.11904761904762,0
2744,11,1,5,0,1,28,12,13,11,10.916666666666668,1
2745,16,1,10,1,0,21,12,15,12,13.285714285714285,0
2746,12,1,29,1,0,20,15,17,13,12.104880952380952,0
2747,4,1,3,0,0,36,12,18,0,0.0,1
2748,17,0,10,0,0,42,9,4,0,0.0,1
2749,17,0,10,1,0,47,10,15,9,11.55,1
2750,7,1,5,0,0,25,10,13,0,0.0,1
2751,14,1,4,1,1,25,12,14,12,13.821428571428571,0
2752,3,0,7,1,0,48,11,12,0,0.0,1
2753,17,0,10,1,1,32,20,22,20,13.3,0
2754,17,0,10,1,0,38,20,20,15,13.6,1
2755,10,1,6,1,0,37,27,40,24,11.81111111111111,0
2756,9,1,10,0,0,26,10,17,2,10.0,1
2757,6,1,3,1,0,23,12,25,0,0.0,1
2758,4,1,4,1,0,23,12,14,0,0.0,0
2759,4,1,10,1,0,20,12,25,8,11.4,0
2760,12,1,4,1,0,26,15,18,13,13.176458333333334,1
2761,3,0,10,1,0,45,16,23,14,10.916666666666668,0
2762,3,0,6,1,1,26,12,24,6,12.0,0
2763,3,0,12,1,0,26,18,23,17,12.542857142857144,0
2764,17,0,10,1,0,25,10,16,6,11.125,0
2765,12,1,5,1,0,18,16,16,16,13.11,0
2766,12,1,8,1,0,27,16,16,14,14.414285714285716,0
2767,3,0,6,0,0,24,10,15,0,0.0,1
2768,9,1,7,1,0,20,10,15,10,12.266666666666666,0
2769,12,1,10,1,1,18,14,17,1,5.0,1
2770,13,1,8,1,1,18,15,17,15,13.70625,0
2771,12,1,10,1,0,18,16,16,16,13.045,0
2772,12,1,4,1,0,19,16,20,10,12.858,0
2773,12,1,5,1,1,19,16,16,16,14.2525,0
2774,12,1,6,1,1,19,14,18,12,12.651428571428571,0
2775,12,1,10,1,0,18,16,16,14,15.075714285714286,0
2776,2,1,10,1,1,18,0,0,0,0.0,0
2777,14,1,6,1,0,19,11,14,9,13.175,0
2778,4,1,5,1,0,23,29,50,29,13.182142857142855,0
2779,10,1,5,1,1,21,12,16,10,12.066666666666666,0
2780,12,1,6,1,1,18,15,18,15,13.450396825396826,0
2781,16,1,10,0,0,20,12,26,4,10.666666666666668,1
2782,15,1,6,1,0,23,12,18,5,11.166666666666668,0
2783,10,1,10,1,0,20,12,13,11,12.933333333333334,0
2784,5,1,6,1,1,18,12,19,12,12.973214285714285,0
2785,3,0,10,1,0,29,18,21,18,13.089285714285715,0
2786,15,1,6,1,0,28,12,26,4,12.5,1
2787,14,1,8,1,0,19,10,14,7,11.166666666666668,0
2788,14,1,8,0,0,24,12,21,0,0.0,1
2789,2,1,10,1,1,33,0,0,0,0.0,1
2790,9,1,6,0,0,19,10,20,3,11.75,1
2791,6,1,10,1,0,19,12,15,12,14.5,0
2792,3,0,8,1,0,37,16,21,15,11.785714285714285,0
2793,2,1,10,0,1,18,0,0,0,0.0,0
2794,17,0,10,1,0,29,10,10,0,0.0,0
2795,12,1,10,1,0,37,15,16,15,12.758035714285716,0
2796,12,1,10,1,0,36,15,0,0,0.0,1
2797,14,1,8,1,0,19,12,14,11,13.666666666666668,0
2798,12,1,10,1,1,33,28,40,28,13.072857142857144,0
2799,7,1,6,0,0,34,14,20,8,11.5,1
2800,11,1,4,1,0,18,12,12,12,15.75,0
2801,8,1,3,1,0,20,12,12,0,0.0,1
2802,15,1,5,1,1,19,12,13,12,14.94047619047619,0
2803,6,1,10,1,0,20,12,13,12,16.023809523809526,0
2804,10,1,10,1,1,19,12,16,12,11.261904761904765,0
2805,12,1,10,1,0,19,15,19,12,12.037499999999998,0
2806,15,1,10,1,1,22,12,15,11,11.8,0
2807,14,1,6,1,0,18,12,17,12,14.383928571428571,0
2808,15,1,10,1,1,18,12,14,12,12.416666666666666,0
2809,12,1,17,1,0,19,14,20,10,12.745833333333334,0
2810,16,1,10,1,1,19,12,12,12,12.666666666666668,0
2811,12,1,2,0,0,31,14,16,10,12.56,1
2812,12,1,5,1,0,18,15,15,15,13.710625,0
2813,10,1,10,1,1,19,12,20,7,11.125,0
2814,2,1,3,1,0,18,0,0,0,0.0,0
2815,10,1,10,1,1,19,12,21,11,11.657142857142857,0
2816,12,1,10,1,0,19,14,14,12,14.266666666666666,0
2817,9,1,10,1,1,19,10,15,8,12.428571428571429,0
2818,3,0,1,1,0,30,17,18,16,12.547619047619047,0
2819,15,1,6,1,0,18,12,16,3,5.5,0
2820,12,1,4,1,0,18,16,22,14,12.771428571428572,0
2821,6,1,3,1,0,21,10,17,0,0.0,1
2822,10,1,5,1,1,19,12,13,12,14.535714285714285,0
2823,14,1,5,1,1,19,12,16,11,13.942857142857145,0
2824,12,1,5,1,0,19,14,19,10,12.708333333333334,0
2825,8,1,5,1,0,19,12,20,10,12.541666666666668,1
2826,14,1,5,1,1,19,12,16,11,13.366666666666667,0
2827,17,0,10,1,1,39,10,27,6,11.166666666666668,0
2828,5,1,3,1,0,18,12,12,12,12.583333333333334,0
2829,2,1,10,1,0,20,0,0,0,0.0,1
2830,9,1,4,1,0,19,10,17,9,12.1,0
2831,9,1,5,1,0,18,10,10,9,11.8,0
2832,4,1,3,0,0,34,12,19,12,13.583333333333334,0
2833,14,1,10,1,0,22,10,17,5,11.5,0
2834,6,1,8,1,0,24,12,17,11,14.228571428571428,0
2835,9,1,8,1,0,34,28,30,23,12.549242424242424,0
2836,17,0,1,1,0,46,10,10,0,0.0,1
2837,9,1,10,1,0,50,10,20,8,12.766666666666666,0
2838,17,0,10,0,0,37,10,10,0,0.0,1
2839,6,1,5,1,0,18,12,12,12,16.25,0
2840,6,1,7,1,1,25,12,27,5,11.5,0
2841,4,1,10,1,0,46,32,37,32,11.79757085020243,0
2842,5,1,3,1,1,30,12,17,11,12.928571428571429,0
2843,17,0,10,0,0,37,10,0,0,0.0,1
2844,17,0,10,1,0,50,10,16,5,10.75,0
2845,4,1,10,1,0,20,12,16,12,13.142857142857142,0
2846,13,1,13,1,0,39,5,11,1,7.0,1
2847,15,1,10,0,0,53,9,10,0,0.0,1
2848,9,1,10,1,0,54,28,33,23,11.78076923076923,1
2849,6,1,5,1,0,19,12,14,9,13.7,0
2850,15,1,5,0,0,20,12,6,0,0.0,1
2851,15,1,5,1,0,18,12,12,12,14.25,0
2852,4,1,22,1,0,21,24,35,22,11.318181818181818,0
2853,5,1,6,1,0,18,12,16,12,14.044642857142858,0
2854,12,1,10,1,0,19,15,0,0,0.0,1
2855,12,1,10,1,1,18,14,18,12,12.84875,1
2856,15,1,4,1,0,19,12,12,12,14.166666666666668,0
2857,2,1,5,1,1,18,0,0,0,0.0,1
2858,14,1,5,1,0,19,12,13,10,13.1,0
2859,3,0,1,1,0,48,12,19,9,12.75,0
2860,10,1,10,1,0,34,12,21,8,12.5,0
2861,6,1,3,1,0,18,10,12,10,12.1,0
2862,3,0,10,1,0,50,12,14,12,12.25,0
2863,16,1,7,1,0,41,40,42,40,12.219298245614034,0
2864,15,1,6,1,1,22,12,22,10,11.5,1
2865,9,1,10,1,0,43,10,10,10,16.5,0
2866,3,0,12,1,0,50,7,1,0,0.0,1
2867,4,1,10,1,0,60,12,16,10,13.75,0
2868,9,1,10,1,0,41,10,26,9,13.75,0
2869,17,0,10,1,0,47,10,10,10,14.6,0
2870,2,1,3,1,0,22,34,40,34,10.934210526315791,0
2871,12,1,10,1,0,41,15,0,0,0.0,1
2872,17,0,6,1,0,28,20,32,15,11.0,0
2873,11,1,5,1,0,32,30,43,26,12.538461538461537,0
2874,17,0,12,1,0,50,10,0,0,0.0,1
2875,9,1,10,1,0,53,28,28,27,11.733333333333334,0
2876,13,1,5,0,0,54,12,17,0,0.0,1
2877,3,0,10,1,0,49,12,21,9,11.916666666666668,0
2878,16,1,5,1,0,34,25,40,19,12.4375,1
2879,3,0,6,1,0,45,12,21,7,12.083333333333332,1
2880,3,0,10,1,1,47,12,18,9,11.725,0
2881,10,1,6,1,0,22,17,31,13,11.1,0
2882,17,0,10,1,0,33,10,27,3,11.0,1
2883,3,0,10,1,1,43,12,15,12,11.916666666666668,0
2884,4,1,7,1,0,54,25,28,25,14.76923076923077,0
2885,3,0,6,1,0,39,19,21,19,13.977272727272728,0
2886,17,0,10,1,0,39,10,11,10,12.1,0
2887,16,1,10,1,1,18,12,14,12,12.988095238095235,0
2888,10,1,10,1,1,19,12,15,12,12.803571428571429,0
2889,14,1,10,1,1,18,12,15,11,13.9,0
2890,3,0,1,1,0,44,14,22,14,13.125,0
2891,17,0,4,1,0,27,10,11,0,0.0,1
2892,14,1,5,1,1,18,12,14,12,12.797619047619047,0
2893,3,0,1,1,0,45,19,20,15,12.22222222222222,1
2894,16,1,10,1,0,20,12,14,11,12.833333333333332,0
2895,3,0,10,1,0,40,12,14,12,10.916666666666668,0
2896,17,0,7,1,0,40,10,15,9,11.625,0
2897,12,1,3,1,0,18,15,16,15,14.09375,0
2898,12,1,4,1,0,21,16,16,14,12.414285714285716,0
2899,2,1,4,1,0,20,0,0,0,0.0,0
2900,17,0,10,1,0,36,24,43,23,11.46875,0
2901,3,0,5,1,0,27,11,5,0,0.0,1
2902,13,1,10,1,0,32,15,18,15,12.0625,0
2903,10,1,4,1,1,18,12,12,12,13.75,0
2904,3,0,10,1,0,37,12,23,7,12.0,1
2905,15,1,3,1,0,19,12,14,12,12.5,0
2906,3,0,8,1,1,41,12,17,12,11.333333333333334,0
2907,12,1,5,1,1,18,14,14,12,14.066666666666668,0
2908,6,1,12,1,0,21,16,24,15,13.563492063492063,0
2909,4,1,4,0,0,23,12,24,9,11.925,1
2910,15,1,4,1,0,18,12,0,0,0.0,1
2911,12,1,5,1,0,18,16,16,16,13.27625,0
2912,6,1,13,1,0,21,12,0,0,0.0,1
2913,10,1,1,1,0,19,12,16,12,14.5625,0
2914,9,1,10,1,0,47,10,0,0,0.0,1
2915,3,0,10,1,1,48,12,16,11,11.233333333333334,0
2916,3,0,10,1,0,39,23,29,22,13.958333333333332,0
2917,12,1,8,1,0,19,15,18,13,12.64654761904762,0
2918,17,0,10,1,0,38,29,32,26,11.38095238095238,1
2919,4,1,10,0,0,27,12,13,0,0.0,1
2920,2,1,5,1,1,18,0,0,0,0.0,0
2921,3,0,5,1,0,34,12,12,4,6.625,0
2922,10,1,5,1,0,48,12,25,11,11.866666666666667,1
2923,14,1,1,1,0,25,10,11,1,5.5,1
2924,12,1,7,1,1,32,16,18,14,12.757142857142856,0
2925,15,1,10,1,1,18,12,12,12,14.583333333333332,0
2926,3,0,5,1,0,20,12,13,12,14.202380952380953,0
2927,9,1,10,1,0,20,10,15,9,10.825,0
2928,2,1,10,1,0,20,0,0,0,0.0,1
2929,12,1,5,1,0,19,16,20,2,13.67,0
2930,17,0,12,1,0,39,10,14,2,6.25,1
2931,8,1,1,1,0,29,10,24,1,6.5,1
2932,17,0,7,1,0,36,10,10,0,0.0,1
2933,12,1,10,1,0,18,16,24,14,11.971428571428572,0
2934,3,0,1,1,0,51,12,23,0,0.0,1
2935,15,1,12,1,0,23,12,19,5,14.125,1
2936,6,1,7,1,0,21,12,0,0,0.0,1
2937,16,1,1,0,0,28,11,14,4,6.375,1
2938,17,0,10,1,0,34,10,19,8,10.875,0
2939,3,0,7,1,0,41,8,2,0,0.0,1
2940,3,0,10,1,1,43,12,13,11,12.266666666666666,0
2941,13,1,10,1,0,28,15,17,15,12.364285714285714,0
2942,2,1,3,1,1,19,23,27,23,14.041666666666668,0
2943,4,1,10,1,0,26,24,27,17,13.416666666666668,0
2944,12,1,3,1,0,18,15,15,15,12.232142857142858,0
2945,16,1,10,1,0,45,14,22,7,11.625,1
2946,16,1,3,1,0,19,12,0,0,0.0,1
2947,14,1,4,1,0,20,12,16,12,12.758928571428571,0
2948,16,1,6,1,0,18,12,12,12,12.333333333333332,0
2949,6,1,5,1,0,27,12,32,4,11.25,1
2950,4,1,6,1,0,20,12,21,11,13.3625,0
2951,6,1,5,1,0,18,12,19,12,14.25,0
2952,14,1,10,1,0,35,10,15,8,11.866666666666667,0
2953,2,1,10,1,0,26,0,0,0,0.0,1
2954,10,1,10,1,1,39,12,14,11,14.4,0
2955,2,1,10,1,0,18,0,0,0,0.0,0
2956,12,1,10,1,0,36,14,14,0,0.0,1
2957,3,0,10,1,0,38,19,19,19,11.818181818181818,0
2958,16,1,4,1,0,45,12,24,5,11.666666666666668,1
2959,11,1,3,1,0,62,12,17,12,13.916666666666668,0
2960,14,1,10,1,1,20,12,18,10,12.208333333333332,0
2961,12,1,10,1,0,18,16,16,14,14.13714285714286,0
2962,5,1,4,1,0,18,12,12,3,11.5,1
2963,17,0,5,1,0,23,10,14,9,11.15,0
2964,5,1,10,1,1,19,12,16,12,12.892857142857142,1
2965,9,1,8,1,1,19,10,12,10,13.1,0
2966,12,1,4,1,0,18,15,16,15,13.86875,0
2967,12,1,3,1,0,18,16,16,0,0.0,0
2968,3,0,12,1,0,41,12,17,10,12.333333333333332,0
2969,14,1,5,1,1,51,12,17,10,12.9,0
2970,10,1,5,1,0,24,17,25,14,12.55,0
2971,17,0,10,1,0,25,10,25,3,11.833333333333332,1
2972,6,1,5,1,0,18,10,15,7,12.5,0
2973,9,1,10,1,0,20,10,18,7,11.966666666666669,0
2974,2,1,15,1,0,19,0,0,0,0.0,1
2975,17,0,2,1,0,41,20,27,20,14.618181818181816,0
2976,11,1,10,1,1,19,12,14,12,12.583333333333332,0
2977,16,1,4,1,0,28,35,41,30,13.330357142857142,1
2978,5,1,6,1,0,21,12,13,11,13.25,0
2979,6,1,2,0,0,22,10,17,8,13.675,1
2980,15,1,6,0,0,18,12,13,12,12.333333333333332,0
2981,5,1,10,1,1,19,12,14,12,13.5625,0
2982,12,1,6,1,1,19,15,15,15,14.188214285714285,0
2983,16,1,5,0,0,25,12,14,12,14.047619047619047,0
2984,12,1,3,1,1,18,14,14,12,14.35,0
2985,5,1,10,1,0,19,12,12,12,13.916666666666668,0
2986,16,1,6,1,0,20,12,18,8,11.875,0
2987,3,0,1,1,0,46,12,15,12,12.583333333333334,0
2988,2,1,4,0,0,19,23,26,23,13.125,0
2989,11,1,10,1,0,18,12,19,9,11.475,0
2990,8,1,10,1,1,18,12,19,10,13.75,0
2991,12,1,4,1,1,19,16,16,14,11.82,0
2992,15,1,4,1,0,20,12,0,0,0.0,1
2993,3,0,6,1,1,38,12,13,11,12.533333333333331,0
2994,15,1,10,1,0,18,12,15,12,12.214285714285715,0
2995,12,1,6,1,1,18,15,15,15,14.37857142857143,0
2996,10,1,1,1,0,18,12,16,10,12.816666666666666,0
2997,9,1,3,1,0,20,10,17,8,11.25,0
2998,8,1,5,1,0,19,12,14,12,14.166666666666666,0
2999,3,0,12,0,0,37,9,14,0,0.0,1
3000,12,1,3,1,0,24,16,24,14,12.714285714285714,0
3001,12,1,3,1,0,19,15,20,14,12.805555555555555,0
3002,15,1,6,1,1,19,12,15,11,13.1,1
3003,13,1,10,1,1,19,15,16,15,12.758928571428571,1
3004,9,1,10,1,1,18,10,10,10,12.9,0
3005,12,1,8,1,1,18,15,16,15,14.764206349206347,0
3006,9,1,5,1,0,18,10,15,8,11.125,0
3007,9,1,5,1,1,19,10,23,6,10.875,0
3008,8,1,3,1,0,18,12,19,9,14.5,1
3009,12,1,4,1,0,20,15,15,15,13.72267857142857,0
3010,6,1,3,1,0,20,12,22,12,14.375,0
3011,6,1,7,1,0,18,12,30,8,13.142857142857142,1
3012,12,1,10,1,0,20,15,16,13,13.663214285714286,0
3013,14,1,4,1,1,18,12,18,12,13.666666666666668,0
3014,12,1,8,1,0,19,15,0,0,0.0,1
3015,12,1,6,1,0,18,15,18,15,14.669444444444444,0
3016,6,1,5,1,0,20,20,24,20,14.157692307692308,0
3017,12,1,2,1,0,18,15,16,15,14.105238095238096,0
3018,6,1,10,1,1,19,10,13,10,12.983333333333334,0
3019,10,1,2,1,0,19,12,23,10,11.066666666666666,0
3020,8,1,6,1,0,19,10,15,8,12.416666666666668,0
3021,12,1,3,1,0,18,15,16,14,14.338541666666668,0
3022,16,1,5,1,0,19,12,18,8,12.625,1
3023,2,1,10,1,1,24,0,0,0,0.0,0
3024,2,1,10,1,1,18,0,0,0,0.0,0
3025,12,1,5,1,1,18,16,16,14,14.0,0
3026,15,1,3,1,0,18,12,21,12,12.571428571428571,0
3027,15,1,5,1,0,19,12,17,7,11.666666666666668,1
3028,3,0,10,1,1,35,15,15,15,13.8125,0
3029,9,1,10,1,0,19,10,15,8,11.25,0
3030,16,1,10,1,0,28,29,47,25,12.168831168831169,1
3031,12,1,6,1,0,21,15,16,15,14.64375,0
3032,12,1,6,1,1,19,15,17,14,12.426944444444445,0
3033,10,1,3,1,0,19,12,12,12,13.666666666666668,0
3034,6,1,3,1,0,18,10,22,10,12.32857142857143,0
3035,11,1,5,1,0,18,12,19,12,11.083333333333334,0
3036,12,1,3,0,0,19,15,0,0,0.0,1
3037,14,1,10,1,1,20,12,15,12,13.583333333333332,0
3038,15,1,10,1,0,18,12,12,12,13.333333333333334,0
3039,16,1,10,0,0,19,14,20,10,11.916666666666668,1
3040,15,1,10,1,1,20,12,13,12,13.071428571428571,1
3041,12,1,10,1,0,18,15,18,13,13.073571428571428,0
3042,14,1,8,0,0,18,12,14,11,12.966666666666669,0
3043,5,1,4,1,1,21,12,16,12,12.098214285714285,0
3044,11,1,10,1,1,19,12,12,12,12.583333333333334,0
3045,16,1,4,1,0,19,12,16,9,11.875,0
3046,6,1,10,1,0,19,10,14,7,11.291666666666668,0
3047,15,1,1,1,0,18,12,14,11,13.683333333333334,1
3048,9,1,4,1,1,18,10,13,10,13.466666666666669,0
3049,6,1,6,1,0,18,10,17,9,13.071428571428571,0
3050,13,1,10,1,0,31,15,42,8,11.3,1
3051,9,1,3,1,0,19,10,18,5,11.178571428571429,0
3052,6,1,10,1,1,20,12,13,12,15.928571428571429,0
3053,6,1,1,1,1,19,10,14,8,12.8,1
3054,10,1,10,1,1,19,12,15,12,14.285714285714285,0
3055,8,1,10,0,0,27,10,15,5,13.833333333333332,1
3056,15,1,10,1,1,18,12,12,12,13.833333333333332,0
3057,3,0,1,1,0,32,12,0,0,0.0,1
3058,12,1,9,1,0,18,16,16,14,12.628571428571428,0
3059,12,1,10,1,1,19,16,16,14,14.232857142857142,0
3060,15,1,6,1,0,19,12,13,12,14.5,0
3061,11,1,10,1,0,18,12,27,2,5.0,1
3062,14,1,5,1,1,18,12,21,8,11.625,1
3063,15,1,26,0,1,24,12,12,12,13.25,0
3064,10,1,8,1,1,19,12,15,11,11.85,0
3065,11,1,10,1,0,21,12,0,0,0.0,1
3066,5,1,5,1,0,19,16,20,14,12.375,0
3067,12,1,6,1,0,19,14,18,10,12.11,0
3068,13,1,10,1,1,36,14,23,11,12.425,0
3069,6,1,11,1,0,51,12,0,0,0.0,1
3070,14,1,6,1,1,20,12,17,10,10.952380952380953,0
3071,3,0,5,0,0,29,11,11,0,0.0,1
3072,10,1,5,0,0,27,12,17,10,11.8,1
3073,7,1,10,1,0,33,10,18,7,12.833333333333332,0
3074,9,1,10,0,0,57,29,33,21,11.98611111111111,1
3075,14,1,15,1,0,20,12,18,10,12.2,0
3076,14,1,5,1,0,26,10,14,6,12.5,1
3077,7,1,10,0,0,27,10,12,0,0.0,0
3078,14,1,5,1,0,19,10,10,9,11.525,0
3079,6,1,5,1,0,23,12,18,7,13.0,1
3080,17,0,6,1,0,27,10,11,10,14.683333333333334,0
3081,12,1,4,1,1,20,15,15,15,12.944642857142858,0
3082,5,1,8,1,1,19,23,24,22,12.587121212121213,0
3083,8,1,3,0,0,19,12,0,0,0.0,1
3084,5,1,10,1,0,20,12,14,11,11.85,0
3085,9,1,10,1,0,33,13,18,10,12.416666666666668,0
3086,17,0,10,1,0,22,29,32,29,11.814285714285711,0
3087,9,1,5,1,0,18,10,15,7,12.166666666666668,0
3088,12,1,10,1,0,27,16,16,14,15.94285714285714,0
3089,17,0,10,1,0,27,10,0,0,0.0,1
3090,10,1,10,1,0,19,12,18,10,10.482142857142858,0
3091,16,1,10,1,1,20,12,22,10,13.016666666666666,0
3092,3,0,7,1,1,23,12,12,12,13.333333333333332,0
3093,12,1,12,1,1,22,46,46,40,14.575,0
3094,11,1,8,1,1,18,12,15,1,5.0,1
3095,10,1,10,1,1,18,12,15,12,11.857142857142858,0
3096,3,0,10,1,1,31,12,12,12,13.166666666666668,0
3097,15,1,10,1,0,19,12,8,4,5.625,1
3098,10,1,10,1,0,19,12,22,11,11.633333333333333,0
3099,3,0,5,1,0,24,12,24,1,6.0,1
3100,12,1,4,1,0,19,15,18,15,13.398125,0
3101,9,1,5,1,0,19,10,11,10,12.6,0
3102,14,1,10,0,0,26,12,20,7,11.625,1
3103,2,1,10,0,0,27,0,0,0,0.0,1
3104,10,1,5,1,0,19,12,14,12,12.214285714285715,0
3105,6,1,2,1,0,29,10,14,10,15.366666666666667,1
3106,12,1,5,1,1,18,16,16,16,12.32,0
3107,12,1,10,1,0,19,15,15,15,14.277410714285717,0
3108,15,1,5,1,0,18,12,12,12,12.833333333333332,0
3109,9,1,4,1,1,18,10,11,10,15.866666666666667,0
3110,2,1,2,1,0,19,0,0,0,0.0,1
3111,12,1,5,1,0,19,15,16,15,15.061904761904762,0
3112,11,1,5,1,0,19,12,13,12,12.0,1
3113,14,1,3,1,0,19,12,17,10,12.4875,0
3114,15,1,10,1,0,19,12,12,12,11.583333333333332,0
3115,10,1,6,1,1,19,12,12,12,14.166666666666668,0
3116,12,1,8,0,0,18,15,0,0,0.0,1
3117,15,1,10,1,0,20,12,13,12,13.452380952380953,0
3118,11,1,4,1,0,20,12,17,9,11.15,0
3119,6,1,2,1,0,21,10,16,6,12.333333333333334,0
3120,17,0,7,1,0,31,20,26,11,12.116666666666667,1
3121,13,1,8,1,1,20,15,22,15,11.096428571428572,0
3122,14,1,8,1,1,19,10,14,7,11.125,0
3123,12,1,10,1,0,18,14,14,12,14.65,0
3124,12,1,8,1,1,19,15,18,15,14.288961038961038,0
3125,10,1,1,1,0,30,29,33,28,12.16904761904762,0
3126,10,1,10,1,0,21,12,23,9,11.020833333333332,0
3127,9,1,10,1,0,19,10,14,10,13.2,0
3128,9,1,5,1,0,22,10,10,10,13.4,0
3129,15,1,5,1,1,18,12,12,12,12.75,0
3130,10,1,4,1,0,18,12,18,11,11.875,0
3131,12,1,10,1,1,19,16,16,14,12.785714285714286,0
3132,8,1,3,1,0,18,12,17,12,13.88888888888889,0
3133,12,1,5,1,0,21,15,16,14,13.54375,0
3134,12,1,3,1,0,18,15,24,12,12.853125,0
3135,2,1,5,1,0,20,0,0,0,0.0,0
3136,6,1,10,1,0,18,10,18,8,12.25,0
3137,6,1,5,1,0,25,12,13,12,16.67857142857143,0
3138,15,1,5,1,0,19,12,12,12,14.083333333333332,0
3139,16,1,3,1,1,19,12,19,9,11.85,0
3140,6,1,10,1,0,26,12,15,12,15.392857142857142,0
3141,9,1,5,1,0,21,10,16,9,11.675,0
3142,9,1,3,1,0,19,10,20,1,5.5,1
3143,12,1,10,1,1,19,16,16,14,15.114285714285714,0
3144,10,1,10,1,1,18,12,15,12,14.892857142857142,0
3145,17,0,10,1,1,32,20,22,15,11.571428571428571,0
3146,10,1,6,1,1,18,12,14,12,11.333333333333334,0
3147,12,1,4,1,0,20,14,18,11,11.905714285714286,0
3148,9,1,8,1,0,20,10,16,9,10.958333333333332,0
3149,14,1,5,1,1,39,10,13,9,10.675,0
3150,8,1,10,1,0,20,10,22,6,12.75,0
3151,2,1,5,0,0,18,0,0,0,0.0,1
3152,15,1,15,1,1,18,12,12,12,14.75,0
3153,2,1,3,1,0,21,23,27,23,15.166666666666668,0
3154,12,1,4,1,0,18,14,18,12,11.98333333333333,0
3155,9,1,10,1,0,18,10,17,5,10.666666666666668,0
3156,4,1,5,1,0,21,26,44,17,11.625,0
3157,9,1,6,1,0,22,10,19,5,10.166666666666668,1
3158,11,1,5,1,0,21,12,25,9,12.916666666666666,0
3159,5,1,10,1,1,20,12,16,5,11.166666666666668,0
3160,2,1,10,1,1,21,0,0,0,0.0,0
3161,11,1,10,1,1,20,12,15,11,12.32857142857143,0
3162,12,1,10,1,0,19,16,16,14,14.328571428571427,0
3163,10,1,6,1,1,20,12,13,12,15.666666666666666,0
3164,6,1,10,1,0,19,10,14,10,13.0,0
3165,6,1,3,1,1,18,10,20,9,13.053571428571429,0
3166,16,1,3,1,0,18,12,13,3,12.25,1
3167,17,0,10,1,0,24,10,14,6,10.583333333333332,1
3168,11,1,5,0,1,21,12,15,12,12.38095238095238,1
3169,12,1,9,1,1,18,15,25,11,11.292333333333332,0
3170,9,1,5,1,1,20,10,16,9,12.4,0
3171,16,1,10,0,0,20,12,19,9,11.975,1
3172,11,1,6,1,0,18,12,17,9,12.225,1
3173,13,1,10,1,1,25,14,20,11,12.368571428571428,0
3174,10,1,6,1,1,19,12,15,11,11.083333333333334,0
